test,device,signal,value,timestamp,delta
1,,,,,
,raspberry-pi,gpio22,1,2026-04-17T03:49:24.623Z,16253
,raspberry-pi,gpio17,0,2026-04-17T03:49:25.696Z,11595
,raspberry-pi,gpio17,1,2026-04-17T03:49:25.971Z,284
,raspberry-pi,gpio17,0,2026-04-17T03:49:31.324Z,5319
,raspberry-pi,gpio17,1,2026-04-17T03:49:33.171Z,1883
,raspberry-pi,gpio6,1,2026-04-17T03:49:37.970Z,17036
,raspberry-pi,gpio6,0,2026-04-17T03:49:38.223Z,879
,raspberry-pi,gpio6,1,2026-04-17T03:49:38.402Z,249
,raspberry-pi,gpio6,0,2026-04-17T03:49:38.512Z,181
,raspberry-pi,gpio26,1,2026-04-17T03:49:38.939Z,18356
,raspberry-pi,gpio6,1,2026-04-17T03:49:38.965Z,555
,raspberry-pi,gpio5,1,2026-04-17T03:49:39.205Z,18370
,raspberry-pi,gpio6,0,2026-04-17T03:49:39.238Z,250
,raspberry-pi,gpio5,0,2026-04-17T03:49:39.474Z,271
,raspberry-pi,gpio26,0,2026-04-17T03:49:39.486Z,541
,raspberry-pi,gpio26,1,2026-04-17T03:49:39.586Z,107
,raspberry-pi,gpio26,0,2026-04-17T03:49:39.681Z,10
,raspberry-pi,gpio5,1,2026-04-17T03:49:39.687Z,443
,raspberry-pi,gpio5,0,2026-04-17T03:49:39.742Z,8
,raspberry-pi,gpio17,0,2026-04-17T03:49:50.664Z,16591
,raspberry-pi,gpio17,1,2026-04-17T03:49:52.254Z,2491
,raspberry-pi,gpio6,1,2026-04-17T03:49:57.056Z,17053
,raspberry-pi,gpio6,0,2026-04-17T03:49:57.315Z,798
,raspberry-pi,gpio6,1,2026-04-17T03:49:57.351Z,254
,raspberry-pi,gpio6,0,2026-04-17T03:49:57.495Z,39
,raspberry-pi,gpio6,1,2026-04-17T03:49:57.505Z,142
,raspberry-pi,gpio6,0,2026-04-17T03:49:57.519Z,10
,raspberry-pi,gpio6,1,2026-04-17T03:49:57.538Z,27
,raspberry-pi,gpio6,0,2026-04-17T03:49:57.546Z,7
,raspberry-pi,gpio6,1,2026-04-17T03:49:57.559Z,5
,raspberry-pi,gpio6,0,2026-04-17T03:49:57.565Z,15
,raspberry-pi,gpio6,1,2026-04-17T03:49:57.570Z,5
,raspberry-pi,gpio6,0,2026-04-17T03:49:57.597Z,6
,raspberry-pi,gpio26,1,2026-04-17T03:49:58.046Z,18450
,raspberry-pi,gpio6,1,2026-04-17T03:49:58.068Z,492
,raspberry-pi,gpio6,0,2026-04-17T03:49:58.280Z,8
,raspberry-pi,gpio26,0,2026-04-17T03:49:58.584Z,239
,raspberry-pi,gpio26,1,2026-04-17T03:49:58.691Z,406
,raspberry-pi,gpio5,1,2026-04-17T03:49:58.784Z,19090
,raspberry-pi,gpio26,0,2026-04-17T03:49:58.788Z,93
,raspberry-pi,gpio5,0,2026-04-17T03:49:58.843Z,9
,raspberry-pi,gpio10,0,2026-04-17T03:50:02.916Z,62579
,raspberry-pi,gpio17,0,2026-04-17T03:50:09.627Z,17338
,raspberry-pi,gpio22,0,2026-04-17T03:50:10.367Z,45984
,raspberry-pi,gpio17,1,2026-04-17T03:50:11.376Z,1786
,raspberry-pi,gpio6,1,2026-04-17T03:50:16.142Z,17313
,raspberry-pi,gpio6,0,2026-04-17T03:50:16.380Z,763
,raspberry-pi,gpio6,1,2026-04-17T03:50:16.389Z,234
,raspberry-pi,gpio6,0,2026-04-17T03:50:16.394Z,8
,raspberry-pi,gpio6,1,2026-04-17T03:50:16.413Z,19
,raspberry-pi,gpio6,0,2026-04-17T03:50:16.453Z,6
,raspberry-pi,gpio6,1,2026-04-17T03:50:16.588Z,39
,raspberry-pi,gpio6,0,2026-04-17T03:50:16.617Z,140
,raspberry-pi,gpio6,1,2026-04-17T03:50:16.623Z,25
,raspberry-pi,gpio6,0,2026-04-17T03:50:16.638Z,5
,raspberry-pi,gpio6,1,2026-04-17T03:50:16.667Z,14
,raspberry-pi,gpio6,0,2026-04-17T03:50:16.687Z,31
,raspberry-pi,gpio26,1,2026-04-17T03:50:17.143Z,18359
,raspberry-pi,gpio6,1,2026-04-17T03:50:17.168Z,495
,raspberry-pi,gpio6,0,2026-04-17T03:50:17.435Z,10
,raspberry-pi,gpio26,0,2026-04-17T03:50:17.686Z,298
,raspberry-pi,gpio26,1,2026-04-17T03:50:17.783Z,342
,raspberry-pi,gpio5,1,2026-04-17T03:50:17.877Z,18998
,raspberry-pi,gpio26,0,2026-04-17T03:50:17.883Z,100
,raspberry-pi,gpio5,0,2026-04-17T03:50:17.938Z,100
,raspberry-pi,gpio17,0,2026-04-17T03:50:23.140Z,11743
,raspberry-pi,gpio17,1,2026-04-17T03:50:23.376Z,254
,raspberry-pi,gpio17,0,2026-04-17T03:50:28.805Z,5398
,raspberry-pi,gpio17,1,2026-04-17T03:50:30.456Z,1684
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.243Z,17294
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.486Z,780
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.508Z,238
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.514Z,24
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.522Z,8
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.531Z,8
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.688Z,5
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.721Z,162
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.737Z,30
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.747Z,17
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.753Z,9
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.757Z,4
,raspberry-pi,gpio6,1,2026-04-17T03:50:35.761Z,4
,raspberry-pi,gpio6,0,2026-04-17T03:50:35.784Z,7
,raspberry-pi,gpio26,1,2026-04-17T03:50:36.169Z,17906
,raspberry-pi,gpio6,1,2026-04-17T03:50:36.265Z,411
,raspberry-pi,gpio6,0,2026-04-17T03:50:36.462Z,95
,raspberry-pi,gpio5,1,2026-04-17T03:50:36.484Z,18593
,raspberry-pi,gpio5,0,2026-04-17T03:50:36.548Z,8
,raspberry-pi,gpio5,1,2026-04-17T03:50:36.977Z,61
,raspberry-pi,gpio5,0,2026-04-17T03:50:37.033Z,433
,raspberry-pi,gpio26,0,2026-04-17T03:50:37.043Z,1250
,raspberry-pi,gpio17,0,2026-04-17T03:50:42.286Z,11809
,raspberry-pi,gpio17,1,2026-04-17T03:50:42.657Z,393
,raspberry-pi,gpio17,0,2026-04-17T03:50:47.747Z,5063
,raspberry-pi,gpio17,1,2026-04-17T03:50:49.577Z,1857
,raspberry-pi,gpio26,1,2026-04-17T03:50:52.821Z,15782
,raspberry-pi,gpio6,1,2026-04-17T03:50:54.335Z,17563
,raspberry-pi,gpio6,0,2026-04-17T03:50:54.546Z,508
,raspberry-pi,gpio6,1,2026-04-17T03:50:54.557Z,206
,raspberry-pi,gpio6,0,2026-04-17T03:50:54.571Z,12
,raspberry-pi,gpio6,1,2026-04-17T03:50:54.595Z,13
,raspberry-pi,gpio6,0,2026-04-17T03:50:54.607Z,26
,raspberry-pi,gpio6,1,2026-04-17T03:50:54.611Z,9
,raspberry-pi,gpio6,0,2026-04-17T03:50:54.628Z,6
,raspberry-pi,gpio6,1,2026-04-17T03:50:54.672Z,16
,raspberry-pi,gpio6,0,2026-04-17T03:50:54.696Z,45
,raspberry-pi,gpio6,1,2026-04-17T03:50:54.730Z,52
,raspberry-pi,gpio6,0,2026-04-17T03:50:54.887Z,6
,raspberry-pi,gpio6,1,2026-04-17T03:50:55.360Z,156
,raspberry-pi,gpio6,0,2026-04-17T03:50:55.636Z,480
,raspberry-pi,gpio5,1,2026-04-17T03:50:56.066Z,19079
,raspberry-pi,gpio26,0,2026-04-17T03:50:56.121Z,3255
,raspberry-pi,gpio5,0,2026-04-17T03:50:56.127Z,62
,raspberry-pi,gpio17,0,2026-04-17T03:51:01.310Z,11561
,raspberry-pi,gpio17,1,2026-04-17T03:51:01.740Z,601
,raspberry-pi,gpio17,0,2026-04-17T03:51:07.013Z,5238
,raspberry-pi,gpio17,1,2026-04-17T03:51:08.662Z,1685
,raspberry-pi,gpio6,1,2026-04-17T03:51:13.437Z,17304
,raspberry-pi,gpio6,0,2026-04-17T03:51:13.647Z,770
,raspberry-pi,gpio6,1,2026-04-17T03:51:13.684Z,238
,raspberry-pi,gpio6,0,2026-04-17T03:51:13.703Z,7
,raspberry-pi,gpio6,1,2026-04-17T03:51:13.717Z,26
,raspberry-pi,gpio6,0,2026-04-17T03:51:13.734Z,6
,raspberry-pi,gpio6,1,2026-04-17T03:51:13.873Z,15
,raspberry-pi,gpio6,0,2026-04-17T03:51:13.952Z,143
,raspberry-pi,gpio6,1,2026-04-17T03:51:13.961Z,79
,raspberry-pi,gpio6,0,2026-04-17T03:51:13.989Z,7
,raspberry-pi,gpio26,1,2026-04-17T03:51:14.429Z,18353
,raspberry-pi,gpio6,1,2026-04-17T03:51:14.452Z,471
,raspberry-pi,gpio6,0,2026-04-17T03:51:14.610Z,22
,raspberry-pi,gpio6,1,2026-04-17T03:51:14.654Z,156
,raspberry-pi,gpio6,0,2026-04-17T03:51:14.660Z,44
,raspberry-pi,gpio5,1,2026-04-17T03:51:15.157Z,18539
,raspberry-pi,gpio5,0,2026-04-17T03:51:15.215Z,500
,raspberry-pi,gpio26,0,2026-04-17T03:51:15.223Z,792
,raspberry-pi,gpio17,0,2026-04-17T03:51:20.380Z,11572
,raspberry-pi,gpio17,1,2026-04-17T03:51:20.627Z,393
,raspberry-pi,gpio17,0,2026-04-17T03:51:25.752Z,5117
,raspberry-pi,gpio17,1,2026-04-17T03:51:27.750Z,2005
,raspberry-pi,gpio6,1,2026-04-17T03:51:32.540Z,17106
,raspberry-pi,gpio6,0,2026-04-17T03:51:32.776Z,784
,raspberry-pi,gpio6,1,2026-04-17T03:51:32.796Z,231
,raspberry-pi,gpio6,0,2026-04-17T03:51:32.929Z,21
,raspberry-pi,gpio6,1,2026-04-17T03:51:33.058Z,132
,raspberry-pi,gpio6,0,2026-04-17T03:51:33.074Z,132
,raspberry-pi,gpio6,1,2026-04-17T03:51:33.079Z,13
,raspberry-pi,gpio6,0,2026-04-17T03:51:33.088Z,5
,raspberry-pi,gpio26,1,2026-04-17T03:51:33.519Z,18298
,raspberry-pi,gpio6,1,2026-04-17T03:51:33.542Z,458
,raspberry-pi,gpio5,1,2026-04-17T03:51:33.789Z,18384
,raspberry-pi,gpio6,0,2026-04-17T03:51:33.799Z,257
,raspberry-pi,gpio6,1,2026-04-17T03:51:33.805Z,5
,raspberry-pi,gpio6,0,2026-04-17T03:51:33.821Z,6
,raspberry-pi,gpio5,0,2026-04-17T03:51:33.971Z,276
,raspberry-pi,gpio5,1,2026-04-17T03:51:34.259Z,433
,raspberry-pi,gpio26,0,2026-04-17T03:51:34.294Z,749
,raspberry-pi,gpio5,0,2026-04-17T03:51:34.317Z,40
,raspberry-pi,gpio17,0,2026-04-17T03:51:39.280Z,11519
,raspberry-pi,gpio17,1,2026-04-17T03:51:39.955Z,687
,raspberry-pi,gpio6,1,2026-04-17T03:51:51.630Z,17516
,raspberry-pi,gpio6,0,2026-04-17T03:51:51.840Z,314
,raspberry-pi,gpio6,1,2026-04-17T03:51:51.857Z,205
,raspberry-pi,gpio6,0,2026-04-17T03:51:51.872Z,18
,raspberry-pi,gpio6,1,2026-04-17T03:51:51.893Z,13
,raspberry-pi,gpio6,0,2026-04-17T03:51:52.180Z,24
,raspberry-pi,gpio26,1,2026-04-17T03:51:52.619Z,17918
,raspberry-pi,gpio6,1,2026-04-17T03:51:52.643Z,728
,raspberry-pi,gpio6,0,2026-04-17T03:51:52.807Z,24
,raspberry-pi,gpio6,1,2026-04-17T03:51:52.846Z,160
,raspberry-pi,gpio6,0,2026-04-17T03:51:52.856Z,42
,raspberry-pi,gpio5,1,2026-04-17T03:51:52.865Z,18562
,raspberry-pi,gpio5,0,2026-04-17T03:51:53.115Z,10
,raspberry-pi,gpio5,1,2026-04-17T03:51:53.361Z,249
,raspberry-pi,gpio26,0,2026-04-17T03:51:53.414Z,1184
,raspberry-pi,gpio5,0,2026-04-17T03:51:53.419Z,298
,raspberry-pi,gpio17,0,2026-04-17T03:51:58.492Z,18522
,raspberry-pi,gpio17,1,2026-04-17T03:51:59.005Z,527
,raspberry-pi,gpio17,0,2026-04-17T03:52:03.929Z,4917
,raspberry-pi,gpio17,1,2026-04-17T03:52:05.928Z,2005
,raspberry-pi,gpio6,1,2026-04-17T03:52:10.721Z,17090
,raspberry-pi,gpio6,0,2026-04-17T03:52:10.950Z,787
,raspberry-pi,gpio6,1,2026-04-17T03:52:10.964Z,224
,raspberry-pi,gpio6,0,2026-04-17T03:52:11.027Z,16
,raspberry-pi,gpio6,1,2026-04-17T03:52:11.167Z,61
,raspberry-pi,gpio6,0,2026-04-17T03:52:11.183Z,141
,raspberry-pi,gpio6,1,2026-04-17T03:52:11.192Z,18
,raspberry-pi,gpio6,0,2026-04-17T03:52:11.228Z,6
,raspberry-pi,gpio6,1,2026-04-17T03:52:11.248Z,36
,raspberry-pi,gpio6,0,2026-04-17T03:52:11.273Z,22
,raspberry-pi,gpio26,1,2026-04-17T03:52:11.705Z,18335
,raspberry-pi,gpio6,1,2026-04-17T03:52:11.727Z,460
,raspberry-pi,gpio6,0,2026-04-17T03:52:11.918Z,23
,raspberry-pi,gpio6,1,2026-04-17T03:52:11.963Z,185
,raspberry-pi,gpio6,0,2026-04-17T03:52:11.971Z,47
,raspberry-pi,gpio26,0,2026-04-17T03:52:12.256Z,271
,raspberry-pi,gpio26,1,2026-04-17T03:52:12.358Z,382
,raspberry-pi,gpio5,1,2026-04-17T03:52:12.419Z,18949
,raspberry-pi,gpio26,0,2026-04-17T03:52:12.444Z,70
,raspberry-pi,gpio5,0,2026-04-17T03:52:12.508Z,81
,raspberry-pi,gpio17,0,2026-04-17T03:52:17.578Z,11632
,raspberry-pi,gpio17,1,2026-04-17T03:52:18.134Z,575
,raspberry-pi,gpio17,0,2026-04-17T03:52:23.227Z,5018
,raspberry-pi,gpio17,1,2026-04-17T03:52:25.057Z,1904
,raspberry-pi,gpio6,1,2026-04-17T03:52:29.835Z,17103
,raspberry-pi,gpio6,0,2026-04-17T03:52:30.269Z,771
,raspberry-pi,gpio6,1,2026-04-17T03:52:30.286Z,442
,raspberry-pi,gpio6,0,2026-04-17T03:52:30.291Z,5
,raspberry-pi,gpio6,1,2026-04-17T03:52:30.299Z,6
,raspberry-pi,gpio6,0,2026-04-17T03:52:30.309Z,7
,raspberry-pi,gpio6,1,2026-04-17T03:52:30.326Z,22
,raspberry-pi,gpio6,0,2026-04-17T03:52:30.369Z,6
,raspberry-pi,gpio26,1,2026-04-17T03:52:30.704Z,18276
,raspberry-pi,gpio6,1,2026-04-17T03:52:30.812Z,382
,raspberry-pi,gpio6,0,2026-04-17T03:52:30.976Z,105
,raspberry-pi,gpio6,1,2026-04-17T03:52:30.988Z,168
,raspberry-pi,gpio5,1,2026-04-17T03:52:31.007Z,18544
,raspberry-pi,gpio6,0,2026-04-17T03:52:31.013Z,26
,raspberry-pi,gpio6,1,2026-04-17T03:52:31.029Z,6
,raspberry-pi,gpio6,0,2026-04-17T03:52:31.090Z,18
,raspberry-pi,gpio5,0,2026-04-17T03:52:31.211Z,102
,raspberry-pi,gpio5,1,2026-04-17T03:52:31.540Z,122
,raspberry-pi,gpio5,0,2026-04-17T03:52:31.601Z,334
,raspberry-pi,gpio26,0,2026-04-17T03:52:31.609Z,902
,raspberry-pi,gpio17,0,2026-04-17T03:52:36.673Z,11565
,raspberry-pi,gpio17,1,2026-04-17T03:52:37.103Z,482
,raspberry-pi,gpio17,0,2026-04-17T03:52:42.253Z,5115
,raspberry-pi,gpio17,1,2026-04-17T03:52:44.143Z,1925
,raspberry-pi,gpio26,1,2026-04-17T03:52:47.426Z,15820
,raspberry-pi,gpio6,1,2026-04-17T03:52:48.931Z,17402
,raspberry-pi,gpio6,0,2026-04-17T03:52:49.111Z,502
,raspberry-pi,gpio6,1,2026-04-17T03:52:49.127Z,176
,raspberry-pi,gpio6,0,2026-04-17T03:52:49.186Z,16
,raspberry-pi,gpio6,1,2026-04-17T03:52:49.356Z,58
,raspberry-pi,gpio6,0,2026-04-17T03:52:49.424Z,172
,raspberry-pi,gpio6,1,2026-04-17T03:52:49.443Z,65
,raspberry-pi,gpio6,0,2026-04-17T03:52:49.467Z,21
,raspberry-pi,gpio6,1,2026-04-17T03:52:49.904Z,22
,raspberry-pi,gpio5,1,2026-04-17T03:52:50.095Z,18545
,raspberry-pi,gpio6,0,2026-04-17T03:52:50.131Z,634
,raspberry-pi,gpio6,1,2026-04-17T03:52:50.163Z,30
,raspberry-pi,gpio6,0,2026-04-17T03:52:50.169Z,34
,raspberry-pi,gpio5,0,2026-04-17T03:52:50.344Z,79
,raspberry-pi,gpio5,1,2026-04-17T03:52:50.640Z,176
,raspberry-pi,gpio5,0,2026-04-17T03:52:50.702Z,299
,raspberry-pi,gpio26,0,2026-04-17T03:52:50.720Z,3280
,raspberry-pi,gpio25,0,2026-04-17T03:52:52.727Z,300064
,raspberry-pi,gpio17,0,2026-04-17T03:52:55.710Z,11558
,raspberry-pi,gpio17,1,2026-04-17T03:52:56.187Z,487
,raspberry-pi,gpio17,0,2026-04-17T03:53:01.579Z,5385
,raspberry-pi,gpio17,1,2026-04-17T03:53:03.227Z,1653
,raspberry-pi,gpio26,1,2026-04-17T03:53:06.260Z,15554
,raspberry-pi,gpio6,1,2026-04-17T03:53:08.036Z,17103
,raspberry-pi,gpio6,0,2026-04-17T03:53:08.202Z,773
,raspberry-pi,gpio6,1,2026-04-17T03:53:08.256Z,163
,raspberry-pi,gpio6,0,2026-04-17T03:53:08.265Z,56
,raspberry-pi,gpio6,1,2026-04-17T03:53:08.274Z,10
,raspberry-pi,gpio6,0,2026-04-17T03:53:08.292Z,5
,raspberry-pi,gpio6,1,2026-04-17T03:53:08.473Z,194
,raspberry-pi,gpio6,0,2026-04-17T03:53:08.498Z,8
,raspberry-pi,gpio6,1,2026-04-17T03:53:08.544Z,21
,raspberry-pi,gpio6,0,2026-04-17T03:53:08.565Z,48
,raspberry-pi,gpio6,1,2026-04-17T03:53:08.998Z,19
,raspberry-pi,gpio6,0,2026-04-17T03:53:09.207Z,437
,raspberry-pi,gpio5,1,2026-04-17T03:53:09.725Z,18565
,raspberry-pi,gpio5,0,2026-04-17T03:53:09.791Z,520
,raspberry-pi,gpio26,0,2026-04-17T03:53:09.818Z,3536
,raspberry-pi,gpio17,0,2026-04-17T03:53:14.831Z,11590
,raspberry-pi,gpio17,1,2026-04-17T03:53:15.389Z,572
,raspberry-pi,gpio17,0,2026-04-17T03:53:20.379Z,4957
,raspberry-pi,gpio17,1,2026-04-17T03:53:22.350Z,2005
,raspberry-pi,gpio26,1,2026-04-17T03:53:25.555Z,15758
,raspberry-pi,gpio6,1,2026-04-17T03:53:27.131Z,17561
,raspberry-pi,gpio6,0,2026-04-17T03:53:27.301Z,574
,raspberry-pi,gpio6,1,2026-04-17T03:53:27.534Z,164
,raspberry-pi,gpio6,0,2026-04-17T03:53:27.654Z,236
,raspberry-pi,gpio6,1,2026-04-17T03:53:28.082Z,118
,raspberry-pi,gpio5,1,2026-04-17T03:53:28.327Z,18354
,raspberry-pi,gpio6,0,2026-04-17T03:53:28.370Z,680
,raspberry-pi,gpio5,0,2026-04-17T03:53:28.511Z,287
,raspberry-pi,gpio5,1,2026-04-17T03:53:28.822Z,447
,raspberry-pi,gpio5,0,2026-04-17T03:53:28.883Z,9
,raspberry-pi,gpio26,0,2026-04-17T03:53:28.897Z,3334
,raspberry-pi,gpio17,0,2026-04-17T03:53:33.913Z,11555
,raspberry-pi,gpio17,1,2026-04-17T03:53:34.710Z,805
,raspberry-pi,gpio17,0,2026-04-17T03:53:39.685Z,4938
,raspberry-pi,gpio17,1,2026-04-17T03:53:41.431Z,1784
,raspberry-pi,gpio26,1,2026-04-17T03:53:44.458Z,15569
,raspberry-pi,gpio6,1,2026-04-17T03:53:46.219Z,17133
,raspberry-pi,gpio6,0,2026-04-17T03:53:46.392Z,756
,raspberry-pi,gpio6,1,2026-04-17T03:53:46.402Z,174
,raspberry-pi,gpio6,0,2026-04-17T03:53:46.451Z,6
,raspberry-pi,gpio6,1,2026-04-17T03:53:46.735Z,48
,raspberry-pi,gpio6,0,2026-04-17T03:53:46.747Z,287
,raspberry-pi,gpio6,1,2026-04-17T03:53:47.187Z,8
,raspberry-pi,gpio6,0,2026-04-17T03:53:47.384Z,442
,raspberry-pi,gpio5,1,2026-04-17T03:53:47.466Z,18560
,raspberry-pi,gpio5,0,2026-04-17T03:53:47.630Z,83
,raspberry-pi,gpio5,1,2026-04-17T03:53:47.922Z,160
,raspberry-pi,gpio5,0,2026-04-17T03:53:47.982Z,298
,raspberry-pi,gpio26,0,2026-04-17T03:53:48.014Z,3530
,raspberry-pi,gpio17,0,2026-04-17T03:53:52.879Z,11437
,raspberry-pi,gpio17,1,2026-04-17T03:53:53.595Z,726
,raspberry-pi,gpio17,0,2026-04-17T03:53:58.566Z,4955
,raspberry-pi,gpio17,1,2026-04-17T03:54:00.517Z,1968
,raspberry-pi,gpio26,1,2026-04-17T03:54:02.922Z,14934
,raspberry-pi,gpio6,1,2026-04-17T03:54:05.321Z,17744
,raspberry-pi,gpio6,0,2026-04-17T03:54:05.488Z,394
,raspberry-pi,gpio6,1,2026-04-17T03:54:05.739Z,162
,raspberry-pi,gpio6,0,2026-04-17T03:54:05.852Z,254
,raspberry-pi,gpio6,1,2026-04-17T03:54:06.288Z,110
,raspberry-pi,gpio6,0,2026-04-17T03:54:06.563Z,439
,raspberry-pi,gpio5,1,2026-04-17T03:54:06.572Z,18639
,raspberry-pi,gpio5,0,2026-04-17T03:54:06.699Z,9
,raspberry-pi,gpio5,1,2026-04-17T03:54:07.020Z,125
,raspberry-pi,gpio5,0,2026-04-17T03:54:07.084Z,325
,raspberry-pi,gpio17,0,2026-04-17T03:54:12.124Z,11599
,raspberry-pi,gpio17,1,2026-04-17T03:54:12.682Z,565
,raspberry-pi,gpio17,0,2026-04-17T03:54:18.037Z,5319
,raspberry-pi,gpio17,1,2026-04-17T03:54:19.606Z,1605
,raspberry-pi,gpio17,0,2026-04-17T03:54:24.701Z,5058
,raspberry-pi,gpio6,1,2026-04-17T03:54:34.679Z,27426
,raspberry-pi,gpio26,0,2026-04-17T03:54:40.217Z,36773
,raspberry-pi,gpio26,1,2026-04-17T03:54:40.239Z,545
,raspberry-pi,gpio26,0,2026-04-17T03:54:40.326Z,9
,raspberry-pi,gpio6,0,2026-04-17T03:54:56.850Z,22627
,raspberry-pi,gpio26,1,2026-04-17T03:54:57.378Z,17130
,raspberry-pi,gpio6,1,2026-04-17T03:54:57.450Z,1101
,raspberry-pi,gpio26,0,2026-04-17T03:54:57.493Z,80
,raspberry-pi,gpio26,1,2026-04-17T03:54:57.509Z,51
,raspberry-pi,gpio6,0,2026-04-17T03:54:57.534Z,68
,raspberry-pi,gpio26,0,2026-04-17T03:54:57.561Z,30
,raspberry-pi,gpio22,0,2026-04-17T03:55:10.583Z,300948
,raspberry-pi,gpio6,1,2026-04-17T03:55:41.464Z,43113
,raspberry-pi,gpio6,0,2026-04-17T03:55:41.685Z,844
,raspberry-pi,gpio26,1,2026-04-17T03:55:41.700Z,44160
,raspberry-pi,gpio26,0,2026-04-17T03:55:41.714Z,9
,raspberry-pi,gpio6,1,2026-04-17T03:55:41.718Z,243
,raspberry-pi,gpio26,1,2026-04-17T03:55:41.721Z,10
,raspberry-pi,gpio6,0,2026-04-17T03:55:41.725Z,7
,raspberry-pi,gpio26,0,2026-04-17T03:55:41.741Z,14
,raspberry-pi,gpio26,1,2026-04-17T03:55:41.776Z,43
,raspberry-pi,gpio26,0,2026-04-17T03:55:41.881Z,9
,raspberry-pi,gpio6,1,2026-04-17T03:57:31.499Z,108966
,raspberry-pi,gpio26,1,2026-04-17T03:57:33.119Z,111334
,raspberry-pi,gpio6,0,2026-04-17T03:57:33.142Z,2439
,raspberry-pi,gpio6,1,2026-04-17T03:57:33.188Z,17
,raspberry-pi,gpio26,0,2026-04-17T03:57:33.197Z,77
,raspberry-pi,gpio6,0,2026-04-17T03:57:33.203Z,56
,raspberry-pi,gpio6,1,2026-04-17T03:57:42.612Z,9016
,raspberry-pi,gpio26,1,2026-04-17T03:57:43.749Z,10554
,raspberry-pi,gpio26,0,2026-04-17T03:57:43.856Z,12
,raspberry-pi,gpio26,1,2026-04-17T03:57:43.969Z,208
,raspberry-pi,gpio26,0,2026-04-17T03:57:44.027Z,9
,raspberry-pi,gpio26,1,2026-04-17T03:57:44.073Z,53
,raspberry-pi,gpio26,0,2026-04-17T03:57:44.115Z,51
,raspberry-pi,gpio6,0,2026-04-17T03:57:45.725Z,2902
,raspberry-pi,gpio26,1,2026-04-17T03:57:45.732Z,1649
,raspberry-pi,gpio6,1,2026-04-17T03:57:45.790Z,618
,raspberry-pi,gpio26,0,2026-04-17T03:57:45.797Z,65
,raspberry-pi,gpio6,0,2026-04-17T03:57:45.802Z,63
,raspberry-pi,gpio17,1,2026-04-17T03:57:49.351Z,204687
,raspberry-pi,gpio25,0,2026-04-17T03:57:53.364Z,300637
,raspberry-pi,gpio17,0,2026-04-17T03:57:56.521Z,7149
,raspberry-pi,gpio26,1,2026-04-17T03:57:57.133Z,10734
,raspberry-pi,gpio26,0,2026-04-17T03:57:57.174Z,612
,raspberry-pi,gpio6,1,2026-04-17T03:57:57.188Z,11386
,raspberry-pi,gpio26,1,2026-04-17T03:57:57.193Z,46
,raspberry-pi,gpio26,0,2026-04-17T03:57:57.211Z,13
,raspberry-pi,gpio6,0,2026-04-17T03:57:57.216Z,27
,raspberry-pi,gpio6,1,2026-04-17T03:57:57.275Z,5
,raspberry-pi,gpio26,1,2026-04-17T03:57:57.351Z,150
,raspberry-pi,gpio26,0,2026-04-17T03:57:57.362Z,9
,raspberry-pi,gpio26,1,2026-04-17T03:57:58.308Z,948
,raspberry-pi,gpio26,0,2026-04-17T03:57:58.333Z,11
,raspberry-pi,gpio26,1,2026-04-17T03:57:58.496Z,177
,raspberry-pi,gpio26,0,2026-04-17T03:57:58.510Z,8
,raspberry-pi,gpio6,0,2026-04-17T03:58:00.214Z,2295
,raspberry-pi,gpio6,1,2026-04-17T03:58:00.262Z,706
,raspberry-pi,gpio26,1,2026-04-17T03:58:00.272Z,1767
,raspberry-pi,gpio6,0,2026-04-17T03:58:00.286Z,58
,raspberry-pi,gpio6,1,2026-04-17T03:58:00.304Z,25
,raspberry-pi,gpio6,0,2026-04-17T03:58:00.325Z,5
,raspberry-pi,gpio26,0,2026-04-17T03:58:00.370Z,59
,raspberry-pi,gpio26,1,2026-04-17T03:58:00.421Z,91
,raspberry-pi,gpio26,0,2026-04-17T03:58:00.769Z,10
,raspberry-pi,gpio6,1,2026-04-17T03:58:44.809Z,43522
,raspberry-pi,gpio6,0,2026-04-17T03:58:44.921Z,988
,raspberry-pi,gpio6,1,2026-04-17T03:58:49.408Z,4113
,raspberry-pi,gpio26,1,2026-04-17T03:58:49.445Z,49014
,raspberry-pi,gpio26,0,2026-04-17T03:58:49.630Z,6
,raspberry-pi,gpio6,0,2026-04-17T03:58:50.110Z,703
,raspberry-pi,gpio6,1,2026-04-17T03:58:51.826Z,2190
,raspberry-pi,gpio6,0,2026-04-17T03:58:56.120Z,4013
,raspberry-pi,gpio26,1,2026-04-17T03:58:56.131Z,6679
,raspberry-pi,gpio6,1,2026-04-17T03:58:56.137Z,298
